control,mode,step,temperature,soft_loss,gradient_norm_before_clip,hard_checked,hard_improved,selected_best_step,hard_loss
shuffled_xy,ENDPOINT_REFERENCE,115,0.1,0.0005421633832156658,3.795927841565572e-05,True,True,115,0.0012751909671351314
shuffled_xy,ENDPOINT_REFERENCE,116,0.1,0.0005308585241436958,3.689802178996615e-05,False,False,115,
shuffled_xy,ENDPOINT_REFERENCE,117,0.1,0.0005195778212510049,3.622700023697689e-05,False,False,115,
shuffled_xy,ENDPOINT_REFERENCE,118,0.1,0.0005086450837552547,3.405595271033235e-05,False,False,115,
shuffled_xy,ENDPOINT_REFERENCE,119,0.1,0.0004994476330466568,3.471359013929032e-05,False,False,115,
shuffled_xy,ENDPOINT_REFERENCE,120,0.1,0.0004901999491266906,3.253755494370125e-05,True,True,120,0.0012657386250793934
shuffled_xy,ENDPOINT_REFERENCE,121,0.1,0.000482119939988479,3.0781662644585595e-05,False,False,120,
shuffled_xy,ENDPOINT_REFERENCE,122,0.1,0.0004752495442517102,2.861548819055315e-05,False,False,120,
shuffled_xy,ENDPOINT_REFERENCE,123,0.1,0.0004694436793215573,3.0320901714731008e-05,False,False,120,
shuffled_xy,ENDPOINT_REFERENCE,124,0.1,0.0004635040822904557,2.7373047487344593e-05,False,False,120,
shuffled_xy,ENDPOINT_REFERENCE,125,0.1,0.0004578283114824444,2.6011377485701814e-05,True,True,125,0.0012497218558564782
shuffled_xy,ENDPOINT_REFERENCE,126,0.1,0.0004522159288171679,2.5573437596904114e-05,False,False,125,
shuffled_xy,ENDPOINT_REFERENCE,127,0.1,0.00044707945198751986,2.3865941329859197e-05,False,False,125,
shuffled_xy,ENDPOINT_REFERENCE,128,0.1,0.0004419109900481999,2.2478307073470205e-05,False,False,125,
shuffled_xy,ENDPOINT_REFERENCE,129,0.1,0.00043731313780881464,2.1880663553019986e-05,False,False,125,
shuffled_xy,ENDPOINT_REFERENCE,130,0.1,0.000432806380558759,2.0676407075370662e-05,True,True,130,0.0012136558070778847
shuffled_xy,ENDPOINT_REFERENCE,131,0.1,0.0004287523333914578,1.9665090803755447e-05,False,False,130,
shuffled_xy,ENDPOINT_REFERENCE,132,0.1,0.0004254802188370377,2.1466239559231326e-05,False,False,130,
shuffled_xy,ENDPOINT_REFERENCE,133,0.1,0.0004219297261442989,1.9688150132424198e-05,False,False,130,
shuffled_xy,ENDPOINT_REFERENCE,134,0.1,0.000418403884395957,1.656337917665951e-05,False,False,130,
shuffled_xy,ENDPOINT_REFERENCE,135,0.1,0.000415945629356429,1.8537091818870977e-05,True,True,135,0.0011691676918417215
shuffled_xy,ENDPOINT_REFERENCE,136,0.1,0.00041334639536216855,1.7527752788737416e-05,False,False,135,
shuffled_xy,ENDPOINT_REFERENCE,137,0.1,0.00041061677620746195,1.667760625423398e-05,False,False,135,
shuffled_xy,ENDPOINT_REFERENCE,138,0.1,0.00040791681385599077,1.4912616279616486e-05,False,False,135,
shuffled_xy,ENDPOINT_REFERENCE,139,0.1,0.00040551964775659144,1.5626190361217596e-05,False,False,135,
shuffled_xy,ENDPOINT_REFERENCE,140,0.1,0.0004036307509522885,1.7936727090273052e-05,True,True,140,0.0011353030567988753
shuffled_xy,ENDPOINT_REFERENCE,141,0.1,0.0004012696444988251,1.4862594980513677e-05,False,False,140,
shuffled_xy,ENDPOINT_REFERENCE,142,0.1,0.00039916005334816873,1.3208324162405916e-05,False,False,140,
shuffled_xy,ENDPOINT_REFERENCE,143,0.1,0.00039746586116962135,1.3210324141255114e-05,False,False,140,
shuffled_xy,ENDPOINT_REFERENCE,144,0.1,0.0003957185836043209,1.3080561984679662e-05,False,False,140,
shuffled_xy,ENDPOINT_REFERENCE,145,0.1,0.0003937885630875826,1.2131695257266983e-05,True,True,145,0.001114434446208179
shuffled_xy,ENDPOINT_REFERENCE,146,0.1,0.00039208002272062004,1.2631800927920267e-05,False,False,145,
shuffled_xy,ENDPOINT_REFERENCE,147,0.1,0.0003906358906533569,1.1478335181891453e-05,False,False,145,
shuffled_xy,ENDPOINT_REFERENCE,148,0.1,0.000389260909287259,1.0787234714371152e-05,False,False,145,
shuffled_xy,ENDPOINT_REFERENCE,149,0.1,0.00038783170748502016,1.0387195288785733e-05,False,False,145,
shuffled_xy,ENDPOINT_REFERENCE,150,0.1,0.0003863968013320118,1.0972813470289111e-05,True,True,150,0.0010964589891955256
shuffled_xy,ENDPOINT_REFERENCE,151,0.1,0.00038499245420098305,1.058055477187736e-05,False,False,150,
shuffled_xy,ENDPOINT_REFERENCE,152,0.1,0.00038347573718056083,9.829931514104828e-06,False,False,150,
shuffled_xy,ENDPOINT_REFERENCE,153,0.1,0.0003820311394520104,1.0192890840698965e-05,False,False,150,
shuffled_xy,ENDPOINT_REFERENCE,154,0.1,0.0003808217588812113,1.0035732884716708e-05,False,False,150,
shuffled_xy,ENDPOINT_REFERENCE,155,0.1,0.0003798159887082875,1.2800403055734932e-05,True,True,155,0.0010794481495395303
shuffled_xy,ENDPOINT_REFERENCE,156,0.1,0.0003787058521993458,1.1330420420563314e-05,False,False,155,
shuffled_xy,ENDPOINT_REFERENCE,157,0.1,0.00037764653097838163,1.014699137158459e-05,False,False,155,
shuffled_xy,ENDPOINT_REFERENCE,158,0.1,0.0003765551373362541,1.019021601678105e-05,False,False,155,
shuffled_xy,ENDPOINT_REFERENCE,159,0.1,0.0003755374636966735,9.778785170055926e-06,False,False,155,
shuffled_xy,ENDPOINT_REFERENCE,160,0.1,0.0003745524154510349,9.062608114618342e-06,True,True,160,0.0010548336431384087
shuffled_xy,ENDPOINT_REFERENCE,161,0.05,0.0007127905846573412,8.732198330108076e-05,False,False,160,
shuffled_xy,ENDPOINT_REFERENCE,162,0.05,0.0006598492036573589,6.817802204750478e-05,False,False,160,
shuffled_xy,ENDPOINT_REFERENCE,163,0.05,0.0006237273919396102,7.134865154512227e-05,False,False,160,
shuffled_xy,ENDPOINT_REFERENCE,164,0.05,0.0005931854248046875,7.251286297105253e-05,False,False,160,
shuffled_xy,ENDPOINT_REFERENCE,165,0.05,0.0005666340584866703,7.262772851390764e-05,True,True,165,0.0009293751791119576
shuffled_xy,ENDPOINT_REFERENCE,166,0.05,0.0005484652356244624,7.718756387475878e-05,False,False,165,
shuffled_xy,ENDPOINT_REFERENCE,167,0.05,0.0005325590609572828,7.610071043018252e-05,False,False,165,
shuffled_xy,ENDPOINT_REFERENCE,168,0.05,0.0005224977503530681,7.992476457729936e-05,False,False,165,
shuffled_xy,ENDPOINT_REFERENCE,169,0.05,0.0005135293467901647,8.137919940054417e-05,False,False,165,
shuffled_xy,ENDPOINT_REFERENCE,170,0.05,0.0005039371899329126,8.283056376967579e-05,True,True,170,0.0009019142016768456
