branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_9b6f643b7d4f62e38eaf,g001_b7e43f1d75130653_0000,37,4.0,4.0,43.0,ellipsoid,8.06410446190505,6.573222933867504,12.194556436769371,g001_p000037_empty,0.003906815894879401,0.003906815894879401,True,0.25,0.0002001116517931223,False,0.25,0.0002001116517931223,False,,False,True
branch_8d58b587ab49661fe883,g001_b7e43f1d75130653_0000,38,4.0,4.0,44.0,ellipsoid,15.303193517782853,12.147805955349877,13.210296709388363,g001_p000038_empty,0.007242404972203076,0.007242404972203076,True,0.25,0.0016447085654363036,False,0.25,0.0016447085654363036,False,,False,True
branch_e2bb997019ca57c5a32a,g001_b7e43f1d75130653_0000,39,4.0,4.0,45.0,dike_hemisphere,10.797816192401354,11.993424746251268,9.347402889889292,g001_p000039_empty,0.006130450987257063,0.006130450987257063,True,0.25,0.0013071171706542373,False,0.25,0.0013071171706542373,False,,False,True
branch_39ccbc0a706b7ac0c6fe,g001_b7e43f1d75130653_0000,40,4.0,4.0,46.0,ellipsoid,6.449810866639604,8.56543075125434,9.000842885253478,g001_p000040_empty,0.00392747821751982,0.00392747821751982,True,0.25,0.0002001116517931223,False,0.25,0.0002001116517931223,False,,False,True
branch_f7a46650e5df44b15b9c,g001_b7e43f1d75130653_0000,41,4.0,4.0,47.0,ellipsoid,14.845033781038401,10.782136454996943,7.03066841139887,g001_p000041_empty,0.006840828922577202,0.006840828922577202,True,0.25,0.0020212578820064664,False,0.25,0.0020212578820064664,False,,False,True
branch_359e240be42bdd08791f,g001_b7e43f1d75130653_0000,42,4.0,4.0,48.0,ellipsoid,14.109109280123043,7.9619714939703385,11.424329618896735,g001_p000042_empty,0.005787305650301278,0.005787305650301278,True,0.25,0.0014438173966482282,False,0.25,0.0014438173966482282,False,,False,True
branch_8ba355c6274f87988d06,g001_b7e43f1d75130653_0000,43,4.0,4.0,49.0,dike_hemisphere,10.554592844913309,8.533896559322724,8.605706322071061,g001_p000043_empty,0.005204483517445624,0.005204483517445624,True,0.25,0.0008724926738068461,False,0.25,0.0008724926738068461,False,,False,True
branch_a3cfa89e03e206680285,g001_b7e43f1d75130653_0000,44,4.0,4.0,50.0,dike_hemisphere,6.144088692930955,15.818956116305147,13.970389001917887,g001_p000044_empty,0.005413014558143914,0.005413014558143914,True,0.25,0.0005659428425133228,False,0.25,0.0005659428425133228,False,,False,True
branch_ef54e0b09b793747d03d,g001_b7e43f1d75130653_0000,45,4.0,5.0,6.0,ellipsoid,13.872301139553583,9.600932176785866,8.965861458766053,g001_p000045_empty,0.006276449770666659,0.006276449770666659,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_9a032d04b09d8fe63924,g001_b7e43f1d75130653_0000,46,4.0,5.0,7.0,dike_hemisphere,13.75459289693103,14.006907638595877,6.36572186408601,g001_p000046_empty,0.007194905658252537,0.007194905658252537,True,0.25,0.0020212632371112704,False,0.25,0.0020212632371112704,False,,False,True
