case_id,arm,generation,proposal_index,branch_id,ranking_id,sensitivity_rank_one_based,sensitivity_rank_index_zero_based,sensitivity_score,parent_state_id,child_state_id,parent_hard_rmse,child_hard_rmse,delta_hard_rmse_vs_parent,delta_hard_rmse_vs_empty,empty_hard_rmse,center_x,center_y,center_z,shape,orientation_deg,full_size_x,full_size_y,full_size_z,realized_scale,probe_size_x,probe_size_y,probe_size_z,birth_changed_voxels_vs_parent,child_changed_from_base_voxels,hard_rmse_rank_among_96_one_based,next_beam_cutoff_hard_rmse,margin_child_minus_beam_cutoff,parent_was_valid_beam_state,satisfied_local_continuation_improvement_rule,entered_next_beam,continuation_executed,deterministic_continuation_reason,exact_v2_full_target_geometry_match_count,matched_v2_full_target_failed_vs_parent,condition_violations,truth_used
analytic_five_body,correct,3,87,branch_dae2df06777064290b84,g003_a6276d071eb88007_0009,88,87,3.5633082006825134e-05,g002_p000043_g001_p000019_empty,g003_p000087_g002_p000043_g001_p000019_empty,0.008885824121534824,0.008930737152695656,4.491303116083145e-05,4.491303116083145e-05,0.008885824121534824,13.0,42.0,21.0,ellipsoid,162.19521943018418,6.082562703604213,7.376876653240279,11.402515126917766,0.25,1.5206406759010533,1.8442191633100697,2.8506287817294416,3,3,7,0.008969038724899292,-3.830157220363617e-05,True,False,True,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,88,branch_55d7fb8b0bd41aee1d33,g003_a6276d071eb88007_0009,89,88,3.508279405650683e-05,g002_p000043_g001_p000019_empty,g003_p000088_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009373094886541367,0.0004872707650065422,0.0004872707650065422,0.008885824121534824,39.0,39.0,39.0,ellipsoid,18.766891018945906,14.137752124040281,8.653707315530255,12.483025970873342,0.25,3.5344380310100703,2.1634268288825638,3.1207564927183356,13,13,73,0.008969038724899292,0.0004040561616420746,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,89,branch_cb8a5208755da66a20dd,g003_a6276d071eb88007_0009,90,89,3.508279041852802e-05,g002_p000043_g001_p000019_empty,g003_p000089_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009287331253290176,0.000401507131755352,0.000401507131755352,0.008885824121534824,39.0,44.0,39.0,ellipsoid,94.24003885510905,8.63321340675513,13.51012283057355,9.706838918884612,0.25,2.1583033516887826,3.3775307076433876,2.426709729721153,7,7,58,0.008969038724899292,0.0003182925283908844,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,90,branch_0c18797c0706295cd32b,g003_a6276d071eb88007_0009,91,90,3.508279041852802e-05,g002_p000043_g001_p000019_empty,g003_p000090_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009282221086323261,0.0003963969647884369,0.0003963969647884369,0.008885824121534824,44.0,39.0,39.0,ellipsoid,147.08191922844628,15.418191288395374,15.254711250541963,11.9214434490097,0.25,3.8545478220988434,3.8136778126354907,2.980360862252425,27,27,53,0.008969038724899292,0.00031318236142396927,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,91,branch_b886affe3ead980abfa2,g003_a6276d071eb88007_0009,92,91,3.508279041852802e-05,g002_p000043_g001_p000019_empty,g003_p000091_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009172756224870682,0.0002869321033358574,0.0002869321033358574,0.008885824121534824,44.0,44.0,39.0,dike_hemisphere,68.47115056888273,8.250360670758502,9.195745716297811,12.008187067562332,0.25,2.0625901676896254,2.2989364290744527,3.002046766890583,7,7,35,0.008969038724899292,0.00020371749997138977,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,92,branch_3934913db347da36d666,g003_a6276d071eb88007_0009,93,92,3.5060267691733316e-05,g002_p000043_g001_p000019_empty,g003_p000092_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009303339757025242,0.0004175156354904175,0.0004175156354904175,0.008885824121534824,7.0,39.0,21.0,dike_hemisphere,84.99461525782607,12.53654251939604,15.14682383013705,11.539433001966579,0.25,3.13413562984901,3.7867059575342625,2.8848582504916447,21,21,63,0.008969038724899292,0.00033430103212594986,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,93,branch_dfa1eccad4c9b86b98bf,g003_a6276d071eb88007_0009,94,93,3.506026405375451e-05,g002_p000043_g001_p000019_empty,g003_p000093_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009504036046564579,0.0006182119250297546,0.0006182119250297546,0.008885824121534824,7.0,44.0,21.0,ellipsoid,64.47708797097232,8.97497998992636,14.226786632293535,7.621603627755893,0.25,2.24374499748159,3.556696658073384,1.9054009069389732,7,7,85,0.008969038724899292,0.000534997321665287,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,94,branch_39d9f390f811de504991,g003_a6276d071eb88007_0009,95,94,3.506026405375451e-05,g002_p000043_g001_p000019_empty,g003_p000094_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009155885316431522,0.000270061194896698,0.000270061194896698,0.008885824121534824,12.0,39.0,21.0,dike_hemisphere,167.43525242441387,8.296031131794068,10.520404845556246,7.75480291874434,0.25,2.074007782948517,2.6301012113890616,1.938700729686085,3,3,34,0.008969038724899292,0.00018684659153223038,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,3,95,branch_0d360d87d1818c4d7dee,g003_a6276d071eb88007_0009,96,95,3.506026405375451e-05,g002_p000043_g001_p000019_empty,g003_p000095_g002_p000043_g001_p000019_empty,0.008885824121534824,0.009241818450391293,0.0003559943288564682,0.0003559943288564682,0.008885824121534824,12.0,44.0,21.0,dike_hemisphere,145.6850120180722,15.255685414320727,8.07495166977527,11.133498304915442,0.25,3.8139213535801817,2.0187379174438176,2.7833745762288604,13,13,48,0.008969038724899292,0.0002727797254920006,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,0,branch_1217ae085dbba8654ce3,g004_122e526a88aca349_0010,1,0,6.354782090056688e-05,g003_p000069_g002_p000031_g001_p000058_empty,g004_p000000_g003_p000069_g002_p000031_g001_p000058_empty,0.008924954570829868,0.009065661579370499,0.00014070700854063034,0.00017983745783567429,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,105.97161577594186,6.49507911361932,9.982590726619406,12.669946222234778,0.25,1.62376977840483,2.4956476816548516,3.1674865555586944,7,10,68,0.008885824121534824,0.00017983745783567429,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,6,branch_b30fcfed8396bf0f57d3,g004_122e526a88aca349_0010,2,1,6.354782090056688e-05,g003_p000069_g002_p000031_g001_p000058_empty,g004_p000006_g003_p000069_g002_p000031_g001_p000058_empty,0.008924954570829868,0.009190207347273827,0.0002652527764439583,0.00030438322573900223,0.008885824121534824,9.0,42.0,21.0,ellipsoid,128.21467652761083,10.22192827370921,15.198126300561318,13.550607871085045,0.25,2.5554820684273025,3.7995315751403296,3.3876519677712613,19,22,74,0.008885824121534824,0.00030438322573900223,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,12,branch_cc0e383330aa0a62c932,g004_4efdc585a4e46be6_0011,1,0,6.490811938419938e-05,g003_p000016_g002_p000007_g001_p000042_empty,g004_p000012_g003_p000016_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009402238763868809,0.0004715016111731529,0.0005164146423339844,0.008885824121534824,10.0,41.0,21.0,dike_hemisphere,3.492378654091457,13.362556527038398,11.675811906621332,10.221176216530441,0.25,3.3406391317595996,2.918952976655333,2.5552940541326103,15,18,88,0.008885824121534824,0.0005164146423339844,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,18,branch_f5326dd739f4146178f5,g004_4efdc585a4e46be6_0011,2,1,6.490811210824177e-05,g003_p000016_g002_p000007_g001_p000042_empty,g004_p000018_g003_p000016_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009131529368460178,0.00020079221576452255,0.000245705246925354,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,151.07594071789532,7.753427969552709,10.755102731756175,8.511709825388458,0.25,1.9383569923881772,2.6887756829390437,2.1279274563471144,8,11,72,0.008885824121534824,0.000245705246925354,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,24,branch_d3efaeef5c27aab4b366,g004_c60996046deb6457_0012,1,0,6.490811210824177e-05,g003_p000018_g002_p000007_g001_p000042_empty,g004_p000024_g003_p000018_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009023517370223999,9.27802175283432e-05,0.00013769324868917465,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,7.223091975819518,6.894624109306639,10.550126027694086,9.422245751359657,0.25,1.7236560273266597,2.6375315069235215,2.3555614378399143,5,8,66,0.008885824121534824,0.00013769324868917465,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,30,branch_c8e3d50f411224cf453b,g004_c60996046deb6457_0012,2,1,6.490811210824177e-05,g003_p000018_g002_p000007_g001_p000042_empty,g004_p000030_g003_p000018_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009260234422981739,0.0003294972702860832,0.00037441030144691467,0.008885824121534824,9.0,42.0,21.0,dike_hemisphere,53.74297751065592,14.818727610042117,10.826406752187662,11.222806920734172,0.25,3.7046819025105293,2.7066016880469155,2.805701730183543,15,18,76,0.008885824121534824,0.00037441030144691467,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,36,branch_b58132eec3f32135291b,g004_db21bca5128e8d68_0013,1,0,6.490811210824177e-05,g003_p000023_g002_p000007_g001_p000042_empty,g004_p000036_g003_p000023_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009402238763868809,0.0004715016111731529,0.0005164146423339844,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,3.0506384653432517,11.442756861413507,14.274817976704279,8.166088617350953,0.25,2.8606892153533767,3.5687044941760697,2.041522154337738,15,18,89,0.008885824121534824,0.0005164146423339844,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,42,branch_995c0105984f57e1a52d,g004_db21bca5128e8d68_0013,2,1,6.490811210824177e-05,g003_p000023_g002_p000007_g001_p000042_empty,g004_p000042_g003_p000023_g002_p000007_g001_p000042_empty,0.008930737152695656,0.009154587984085083,0.00022385083138942719,0.00026876386255025864,0.008885824121534824,9.0,42.0,21.0,ellipsoid,22.041706801689706,11.276593611824179,6.088928669444812,8.010804913449451,0.25,2.8191484029560447,1.522232167361203,2.002701228362363,5,8,73,0.008885824121534824,0.00026876386255025864,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,48,branch_03bead0b339e7be844ea,g004_4e373c723b7a5769_0014,1,0,6.494059198303148e-05,g003_p000075_g002_p000037_g001_p000019_empty,g004_p000048_g003_p000075_g002_p000037_g001_p000019_empty,0.008930737152695656,0.009071354754269123,0.00014061760157346725,0.0001855306327342987,0.008885824121534824,41.0,42.0,39.0,dike_hemisphere,19.70703017397141,11.340490389728277,6.286379702775717,10.507468351986907,0.25,2.8351225974320693,1.5715949256939292,2.6268670879967266,7,10,69,0.008885824121534824,0.0001855306327342987,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,54,branch_729a1733cb18b1400311,g004_4e373c723b7a5769_0014,2,1,6.494059198303148e-05,g003_p000075_g002_p000037_g001_p000019_empty,g004_p000054_g003_p000075_g002_p000037_g001_p000019_empty,0.008930737152695656,0.009377771988511086,0.0004470348358154297,0.0004919478669762611,0.008885824121534824,42.0,42.0,39.0,dike_hemisphere,53.82242759345107,11.390728493241705,15.238855828022277,11.398259292474275,0.25,2.847682123310426,3.8097139570055694,2.849564823118569,17,20,87,0.008885824121534824,0.0004919478669762611,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,60,branch_9aa5f6f37aa2fe546430,g004_398c3e882798f9a6_0015,1,0,6.490811210824177e-05,g003_p000085_g002_p000043_g001_p000019_empty,g004_p000060_g003_p000085_g002_p000043_g001_p000019_empty,0.008930737152695656,0.009309719316661358,0.00037898216396570206,0.0004238951951265335,0.008885824121534824,9.0,42.0,21.0,dike_hemisphere,71.36660258809805,15.165954265559362,7.846542646788121,12.538680234001362,0.25,3.7914885663898406,1.9616356616970303,3.1346700585003404,11,14,82,0.008885824121534824,0.0004238951951265335,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,66,branch_914e3f76dfb5c5d42639,g004_398c3e882798f9a6_0015,2,1,6.490810483228415e-05,g003_p000085_g002_p000043_g001_p000019_empty,g004_p000066_g003_p000085_g002_p000043_g001_p000019_empty,0.008930737152695656,0.00897542480379343,4.4687651097774506e-05,8.960068225860596e-05,0.008885824121534824,10.0,42.0,21.0,dike_hemisphere,127.46333023417952,8.258283808805588,6.73594860878667,12.078767085293807,0.25,2.064570952201397,1.6839871521966674,3.0196917713234517,3,6,63,0.008885824121534824,8.960068225860596e-05,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,72,branch_5bfbb0a161d97946f8ea,g004_4042e6fb8d07a844_0016,1,0,6.490811210824177e-05,g003_p000087_g002_p000043_g001_p000019_empty,g004_p000072_g003_p000087_g002_p000043_g001_p000019_empty,0.008930737152695656,0.009199479594826698,0.0002687424421310425,0.00031365547329187393,0.008885824121534824,10.0,41.0,21.0,ellipsoid,101.92366057331111,7.241896025005764,10.211608383327501,6.593681061463379,0.25,1.810474006251441,2.5529020958318753,1.6484202653658449,3,6,75,0.008885824121534824,0.00031365547329187393,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,78,branch_b1114fd0a24c41c58fc3,g004_4042e6fb8d07a844_0016,2,1,6.490810483228415e-05,g003_p000087_g002_p000043_g001_p000019_empty,g004_p000078_g003_p000087_g002_p000043_g001_p000019_empty,0.008930737152695656,0.009413163177669048,0.0004824260249733925,0.0005273390561342239,0.008885824121534824,10.0,42.0,21.0,ellipsoid,25.91019092838732,14.905941664357721,11.658471837538755,12.9691142325185,0.25,3.7264854160894303,2.914617959384689,3.242278558129625,23,26,92,0.008885824121534824,0.0005273390561342239,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,84,branch_81e7c2d04f11a97a5ad7,g004_390aeb36fa50870e_0017,1,0,6.487371138064191e-05,g003_p000068_g002_p000031_g001_p000058_empty,g004_p000084_g003_p000068_g002_p000031_g001_p000058_empty,0.008969038724899292,0.009059126488864422,9.008776396512985e-05,0.00017330236732959747,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,116.64612446779873,6.838975664103929,7.282080807797714,6.427366902911466,0.25,1.7097439160259822,1.8205202019494284,1.6068417257278664,1,2,67,0.008885824121534824,0.00017330236732959747,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,4,90,branch_1f19c468ac2d639f7117,g004_390aeb36fa50870e_0017,2,1,6.48737041046843e-05,g003_p000068_g002_p000031_g001_p000058_empty,g004_p000090_g003_p000068_g002_p000031_g001_p000058_empty,0.008969038724899292,0.00927860289812088,0.00030956417322158813,0.00039277877658605576,0.008885824121534824,9.0,42.0,21.0,ellipsoid,4.548908727445731,8.654559231155293,14.181944282687038,13.89501695890436,0.25,2.1636398077888233,3.5454860706717595,3.47375423972609,11,12,77,0.008885824121534824,0.00039277877658605576,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,0,branch_370bd9c7b5b01871d9ee,g005_333e95f64007257d_0018,1,0,6.173095607664436e-05,g004_p000020_g003_p000016_g002_p000007_g001_p000042_empty,g005_p000000_g004_p000020_g003_p000016_g002_p000007_g001_p000042_empty,0.0088801933452487,0.009281943552196026,0.00040175020694732666,0.0003961194306612015,0.008885824121534824,41.0,41.0,39.0,ellipsoid,169.34992248099738,11.874136184301548,9.674905483857927,9.456406858108966,0.25,2.968534046075387,2.4187263709644817,2.3641017145272416,7,10,59,0.00888169463723898,0.0004002489149570465,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,6,branch_093074d3a37f06f69364,g005_333e95f64007257d_0018,2,1,6.173095607664436e-05,g004_p000020_g003_p000016_g002_p000007_g001_p000042_empty,g005_p000006_g004_p000020_g003_p000016_g002_p000007_g001_p000042_empty,0.0088801933452487,0.009354242123663425,0.00047404877841472626,0.0004684180021286011,0.008885824121534824,41.0,42.0,39.0,dike_hemisphere,7.0019398117584375,10.025319832418287,15.670689692740819,9.346730753235882,0.25,2.5063299581045717,3.9176724231852047,2.3366826883089704,15,18,79,0.00888169463723898,0.0004725474864244461,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,12,branch_1fbbc8332cbdde35d274,g005_c1f21c261aa8a0fd_0019,1,0,6.444186874432489e-05,g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000012_g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,0.00888169463723898,0.009603731334209442,0.0007220366969704628,0.0007179072126746178,0.008885824121534824,10.0,42.0,21.0,ellipsoid,105.63667101843905,15.117512608938439,14.721117201324498,8.359982806641618,0.25,3.7793781522346097,3.6802793003311245,2.0899957016604045,11,13,91,0.00888169463723898,0.0007220366969704628,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,18,branch_3641b7c640d46f6f16ef,g005_c1f21c261aa8a0fd_0019,2,1,6.173095607664436e-05,g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000018_g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,0.00888169463723898,0.008926629088819027,4.493445158004761e-05,4.0804967284202576e-05,0.008885824121534824,41.0,41.0,39.0,ellipsoid,24.311110189476217,7.544783438325798,6.578435600181239,12.96768367353203,0.25,1.8861958595814494,1.6446089000453097,3.2419209183830073,3,5,17,0.00888169463723898,4.493445158004761e-05,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,24,branch_d982feeb67df515d8f8a,g005_8d79efef044963c2_0020,1,0,6.173095607664436e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000024_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009460588917136192,0.000574764795601368,0.000574764795601368,0.008885824121534824,41.0,41.0,39.0,ellipsoid,123.57534655010036,15.352962594345138,7.847590088443293,9.802588040639533,0.25,3.8382406485862846,1.9618975221108232,2.450647010159883,9,9,85,0.00888169463723898,0.000578894279897213,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,25,branch_3d363f78c03321ba60bf,g005_8d79efef044963c2_0020,2,1,6.173095607664436e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000025_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009019892662763596,0.0001340685412287712,0.0001340685412287712,0.008885824121534824,41.0,42.0,39.0,ellipsoid,99.69897563015199,7.464087118510119,14.054983083988853,11.403111023843461,0.25,1.8660217796275298,3.5137457709972133,2.8507777559608654,9,9,26,0.00888169463723898,0.00013819802552461624,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,26,branch_bfcc974092554ce0f3f8,g005_8d79efef044963c2_0020,3,2,6.173095607664436e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000026_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.00933158304542303,0.0004457589238882065,0.0004457589238882065,0.008885824121534824,42.0,41.0,39.0,ellipsoid,23.2612417971167,9.918907028712752,8.062260833349502,7.518674844854133,0.25,2.479726757178188,2.0155652083373754,1.8796687112135333,5,5,72,0.00888169463723898,0.0004498884081840515,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,27,branch_68100f4e6275f376bed2,g005_8d79efef044963c2_0020,4,3,6.173094880068675e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000027_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009147675707936287,0.00026185158640146255,0.00026185158640146255,0.008885824121534824,42.0,42.0,39.0,dike_hemisphere,30.710179147786395,7.21001376502126,12.544832271771346,10.806536256976251,0.25,1.802503441255315,3.1362080679428366,2.701634064244063,9,9,39,0.00888169463723898,0.0002659810706973076,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,28,branch_fd3efda608e5e9dfa214,g005_8d79efef044963c2_0020,5,4,6.169795233290642e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000028_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009147676639258862,0.00026185251772403717,0.00026185251772403717,0.008885824121534824,9.0,41.0,21.0,dike_hemisphere,116.34776023757264,11.186786668903647,8.550363282029142,10.872389983333502,0.25,2.7966966672259117,2.1375908205072855,2.7180974958333755,9,9,41,0.00888169463723898,0.0002659820020198822,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,29,branch_27abf48f41a7474d46fe,g005_8d79efef044963c2_0020,6,5,6.169795233290642e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000029_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009172756224870682,0.0002869321033358574,0.0002869321033358574,0.008885824121534824,9.0,42.0,21.0,dike_hemisphere,147.14112096559998,8.085146933630657,9.078336829325217,13.784348942486538,0.25,2.0212867334076643,2.269584207331304,3.4460872356216345,7,7,47,0.00888169463723898,0.0002910615876317024,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,30,branch_e5f32c85246e9fa37e3d,g005_8d79efef044963c2_0020,7,6,6.169795233290642e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000030_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009019891731441021,0.0001340676099061966,0.0001340676099061966,0.008885824121534824,10.0,41.0,21.0,ellipsoid,103.6290825187596,7.486228617734614,13.220915626027931,10.427141740995229,0.25,1.8715571544336536,3.305228906506983,2.606785435248807,9,9,25,0.00888169463723898,0.00013819709420204163,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,31,branch_eba44ad105605c026536,g005_8d79efef044963c2_0020,8,7,6.169794505694881e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000031_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009673413820564747,0.0007875896990299225,0.0007875896990299225,0.008885824121534824,10.0,42.0,21.0,ellipsoid,99.26487208842366,11.810629143967173,13.347749010973782,6.2221048687724325,0.25,2.9526572859917932,3.3369372527434455,1.5555262171931081,9,9,95,0.00888169463723898,0.0007917191833257675,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,32,branch_b3cc97d9c058860e55e0,g005_8d79efef044963c2_0020,9,8,5.569587301579304e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000032_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009122527204453945,0.0002367030829191208,0.0002367030829191208,0.008885824121534824,40.0,41.0,39.0,dike_hemisphere,92.96271593286987,9.865949240852036,11.35078808506417,10.167525413319996,0.25,2.466487310213009,2.8376970212660426,2.541881353329999,11,11,38,0.00888169463723898,0.00024083256721496582,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,33,branch_6403b1ec016d3238dbab,g005_8d79efef044963c2_0020,10,9,5.569587301579304e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000033_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.008930737152695656,4.491303116083145e-05,4.491303116083145e-05,0.008885824121534824,40.0,42.0,39.0,dike_hemisphere,147.9706886578772,6.14153302781284,6.483729664115985,9.419011494031485,0.25,1.53538325695321,1.6209324160289962,2.3547528735078713,3,3,18,0.00888169463723898,4.904251545667648e-05,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,34,branch_132fd343f6ce484a82ce,g005_8d79efef044963c2_0020,11,10,5.569587301579304e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000034_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009198189713060856,0.0003123655915260315,0.0003123655915260315,0.008885824121534824,41.0,40.0,39.0,ellipsoid,47.16077055382661,6.081386893310721,14.957312447487059,12.389021518702704,0.25,1.5203467233276802,3.7393281118717647,3.097255379675676,11,11,48,0.00888169463723898,0.0003164950758218765,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,35,branch_3b33f84717b96a6def72,g005_8d79efef044963c2_0020,12,11,5.569587301579304e-05,g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000035_g004_p000001_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009110778570175171,0.00022495444864034653,0.00022495444864034653,0.008885824121534824,41.0,43.0,39.0,ellipsoid,92.15481144661263,9.297591828754205,6.666082054453366,12.22007842282883,0.25,2.3243979571885514,1.6665205136133414,3.0550196057072077,5,5,32,0.00888169463723898,0.00022908393293619156,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,36,branch_c77c703eb7102ea47f4e,g005_8d79efef044963c2_0020,13,12,5.569586937781423e-05,g004_p000007_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000036_g004_p000007_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009284776635468006,0.00039895251393318176,0.00039895251393318176,0.008885824121534824,42.0,40.0,39.0,ellipsoid,58.72776379745353,10.70496158084761,12.407568064896079,13.690057749637944,0.25,2.6762403952119027,3.1018920162240198,3.422514437409486,17,17,61,0.00888169463723898,0.0004030819982290268,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
analytic_five_body,correct,5,37,branch_806496dc9b65e038b281,g005_8d79efef044963c2_0020,14,13,5.569586937781423e-05,g004_p000007_g003_p000069_g002_p000031_g001_p000058_empty,g005_p000037_g004_p000007_g003_p000069_g002_p000031_g001_p000058_empty,0.008885824121534824,0.009310366585850716,0.00042454246431589127,0.00042454246431589127,0.008885824121534824,42.0,43.0,39.0,dike_hemisphere,27.667566758240497,14.804761028141655,12.974358234014293,10.835577496852197,0.25,3.701190257035414,3.2435895585035732,2.7088943742130493,19,19,69,0.00888169463723898,0.0004286719486117363,True,False,False,False,not_executed_local_hard_rmse_improvement_rule_failed,0,False,0,False
