case_id,trace_index,generation,move_type,state_id,body_index,body_id,shape,material_label,center_x,center_y,center_z,size_x,size_y,size_z,orientation_deg,hard_rmse,delta_rmse
native_seed20260807,71,1,birth,g001_p000070_empty,0,body_01000070,ellipsoid,9,19.51696152860405,39.39342229936164,24.74570546554461,14.906747465175354,12.59052777623787,10.279177454122786,15.572103332936225,0.017369866371154785,0.0026955408975481987
native_seed20260807,72,1,birth,g001_p000071_empty,0,body_01000071,ellipsoid,9,52.57613188074965,13.341856853970643,43.87453532306436,10.969823678555368,13.236111984090842,6.835831393074198,105.34497423195681,0.016839228570461273,0.0021649030968546867
native_seed20260807,73,1,birth,g001_p000072_empty,0,body_01000072,dike_hemisphere,9,13.673614611304421,42.42918489541297,18.63233310775611,9.976129898588308,15.04703605373183,12.121161671365478,172.77839034181383,0.016733607277274132,0.0020592818036675453
native_seed20260807,74,1,birth,g001_p000073_empty,0,body_01000073,dike_hemisphere,9,46.41319867639451,37.11650050393632,29.407298955517366,6.069931283727035,14.891730325441268,7.9796078677997215,18.018681254563656,0.016087720170617104,0.0014133946970105171
native_seed20260807,75,1,birth,g001_p000074_empty,0,body_01000074,ellipsoid,9,22.957893615857316,5.226862442169718,36.50936002889952,14.096108859453482,13.614261795241784,10.290027420312375,79.92296543279919,0.01701705902814865,0.0023427335545420647
native_seed20260807,76,1,birth,g001_p000075_empty,0,body_01000075,dike_hemisphere,9,37.741452728840244,21.78649482763742,23.168427973113197,7.5919205135960315,11.574415010799969,13.086277300689563,153.03330950074695,0.01612040400505066,0.0014460785314440727
native_seed20260807,77,1,birth,g001_p000076_empty,0,body_01000076,dike_hemisphere,9,51.5935228802176,38.41420554772095,43.18047789852107,14.252050447992017,15.523889259229545,12.732011458411657,81.33314202950979,0.018002118915319443,0.0033277934417128563
native_seed20260807,78,1,birth,g001_p000077_empty,0,body_01000077,ellipsoid,9,48.504111974906806,37.967928938833985,49.315515031947,11.01874753800809,11.139791135600369,7.752108398765701,91.17760657357465,0.016519194468855858,0.0018448689952492714
native_seed20260807,79,1,birth,g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.015377666801214218,0.0007033413276076317
native_seed20260807,80,1,birth,g001_p000079_empty,0,body_01000079,dike_hemisphere,9,17.714365071128793,27.618616373714755,25.577635966576924,12.941978545944599,7.594566485632988,10.200490690981113,113.73557189352425,0.016185909509658813,0.001511584036052227
native_seed20260807,81,1,birth,g001_p000080_empty,0,body_01000080,dike_hemisphere,9,13.202363275635804,32.95592656732046,20.409451284707703,10.341818489715262,15.498486520564429,8.792667103596619,165.16885672532308,0.01707993447780609,0.002405609004199505
native_seed20260807,82,1,birth,g001_p000081_empty,0,body_01000081,dike_hemisphere,9,9.411259539282401,53.66917693851105,42.116221183028934,11.637517226018169,12.147257272531295,12.426917044836724,9.288700507272605,0.016904421150684357,0.0022300956770777702
native_seed20260807,83,1,birth,g001_p000082_empty,0,body_01000082,ellipsoid,9,50.316527169387314,12.68633869782889,26.962751658504843,13.834946373285447,7.045667612244231,6.371375074349499,46.16731147535638,0.016151459887623787,0.0014771344140172005
native_seed20260807,84,1,birth,g001_p000083_empty,0,body_01000083,ellipsoid,9,24.91436582690263,42.63887424139845,16.949837384768546,9.536623330461463,13.948887790466376,9.352950089614762,90.35090430642488,0.016703156754374504,0.0020288312807679176
native_seed20260807,85,1,birth,g001_p000084_empty,0,body_01000084,dike_hemisphere,9,37.41098171737699,54.37882833886103,28.7115545769828,15.438135510921695,12.743347765334759,7.748209979904325,160.9620723399196,0.017537172883749008,0.0028628474101424217
native_seed20260807,86,1,birth,g001_p000085_empty,0,body_01000085,dike_hemisphere,9,18.304445515921543,53.13210148286421,28.209573067394007,10.366228674542745,11.276883415988047,12.59050479480333,76.83885651084957,0.01650814153254032,0.001833816058933735
native_seed20260807,87,1,birth,g001_p000086_empty,0,body_01000086,dike_hemisphere,9,33.515374438390495,36.570668553179544,36.07016898380492,8.29253275597296,6.723502273316424,8.226192486573694,154.57413537066918,0.015504772774875164,0.0008304473012685776
native_seed20260807,88,1,birth,g001_p000087_empty,0,body_01000087,ellipsoid,9,48.67263612979066,51.40710252069515,32.25627674069716,15.114758020603386,15.205491906250609,10.653078980043194,146.2870379270922,0.01794353872537613,0.0032692132517695427
native_seed20260807,89,1,birth,g001_p000088_empty,0,body_01000088,dike_hemisphere,9,55.17952889190303,56.28932078783907,46.32674087433638,9.575631842242512,13.154708617112135,13.368078882239656,72.66918346470787,0.0166772473603487,0.002002921886742115
native_seed20260807,90,1,birth,g001_p000089_empty,0,body_01000089,ellipsoid,9,25.711072803147275,22.564685760931177,48.27395344022188,14.217928376995424,11.39720377110174,6.353495711477516,154.9529246121837,0.017113935202360153,0.0024396097287535667
native_seed20260807,91,1,birth,g001_p000090_empty,0,body_01000090,dike_hemisphere,9,17.98098952104538,25.254877112257752,15.725778981765883,6.998807454171605,7.092619550537036,6.983146613209324,107.74739498867449,0.015522206202149391,0.0008478807285428047
native_seed20260807,92,1,birth,g001_p000091_empty,0,body_01000091,ellipsoid,9,42.51673257171908,11.748577182216877,21.442554204100798,9.83470082007149,12.499148694007038,12.538801487677592,34.5398059574121,0.016380414366722107,0.0017060888931155205
native_seed20260807,93,1,birth,g001_p000092_empty,0,body_01000092,dike_hemisphere,9,22.719290028155307,41.3823437536784,17.955916662487795,10.846629874276452,10.321802208478179,13.713462055279106,173.87379697252098,0.016470031812787056,0.0017957063391804695
native_seed20260807,94,1,birth,g001_p000093_empty,0,body_01000093,ellipsoid,9,11.729428339626502,29.73081808538044,11.488248859954341,11.081264186678798,9.091980236288592,12.880551811270172,58.242306793637674,0.016259342432022095,0.0015850169584155083
native_seed20260807,95,1,birth,g001_p000094_empty,0,body_01000094,dike_hemisphere,9,52.72143564178487,28.09734824887273,33.40778826771796,13.361850008226334,9.414606947267202,7.77700751465738,154.8773387153055,0.016558874398469925,0.0018845489248633385
native_seed20260807,96,1,birth,g001_p000095_empty,0,body_01000095,dike_hemisphere,9,41.47739040604073,37.56773676545958,40.424256908105974,15.491907644704709,6.918679315912847,7.537031515861016,130.6619442892023,0.016109652817249298,0.0014353273436427116
native_seed20260807,97,2,birth,g002_p000000_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.018410690128803253,0.0037363646551966667
native_seed20260807,97,2,birth,g002_p000000_g001_p000078_empty,1,body_02000000,ellipsoid,9,42.02183121613163,10.643873011500062,46.757876259855536,14.218625363545168,15.601664407905112,7.428189264503218,70.2693318415821,0.018410690128803253,0.0037363646551966667
native_seed20260807,99,2,translate,g002_p000002_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,18.483149127655334,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.015333706513047218,0.0006593810394406319
native_seed20260807,100,2,resize,g002_p000003_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.728676041623116,166.83000217766798,0.015379007905721664,0.000704682432115078
native_seed20260807,101,2,rotate,g002_p000004_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,153.7735093225202,0.015377837233245373,0.0007035117596387863
native_seed20260807,102,2,change_shape,g002_p000005_g001_p000078_empty,0,body_01000078,ellipsoid,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.015376762486994267,0.00070243701338768
native_seed20260807,103,2,birth,g002_p000006_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.01796068623661995,0.003286360763013363
native_seed20260807,103,2,birth,g002_p000006_g001_p000078_empty,1,body_02000006,ellipsoid,9,58.17400131510143,11.50517358809088,40.39267220613789,14.040748977228152,13.360356768872212,12.329041189813644,93.36510972240036,0.01796068623661995,0.003286360763013363
native_seed20260807,105,2,translate,g002_p000008_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,12.15721644822725,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.015377449803054333,0.0007031243294477463
native_seed20260807,106,2,resize,g002_p000009_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.003819784244854,9.30306390984691,166.83000217766798,0.015395534224808216,0.0007212087512016296
native_seed20260807,107,2,rotate,g002_p000010_g001_p000078_empty,0,body_01000078,dike_hemisphere,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,162.28496081415682,0.015377449803054333,0.0007031243294477463
native_seed20260807,108,2,change_shape,g002_p000011_g001_p000078_empty,0,body_01000078,ellipsoid,9,13.135696663830048,52.57301576688863,44.67845941220231,7.150036471493033,6.283576580819953,9.30306390984691,166.83000217766798,0.015376762486994267,0.00070243701338768
native_seed20260807,109,2,birth,g002_p000012_g001_p000038_empty,0,body_01000038,dike_hemisphere,9,19.670077798171256,16.254022242360087,6.522176916290846,7.860473766796693,6.854983048818635,7.079900720409435,127.54702549362366,0.018656324595212936,0.00398199912160635
native_seed20260807,109,2,birth,g002_p000012_g001_p000038_empty,1,body_02000012,dike_hemisphere,9,39.09404923193239,10.315395664950959,29.635638018232143,15.54760453868578,15.141972679603962,8.584284219658175,83.29181881357523,0.018656324595212936,0.00398199912160635
